wave_number,kappa,plane_helicity_-1,plane_helicity_1,twisted__helicity_-1_momentum_0,twisted__helicity_1_momentum_0,twisted__helicity_-1_momentum_1,twisted__helicity_1_momentum_1
77.73145,25.560942,0.14905392,0.3128504,3.837021e-08,0.0038006445,0.01853859,0.04675379
77.83162,25.593878,0.14574246,0.32350564,2.9296315e-08,0.004043607,0.018015627,0.048224006
77.93179,25.626818,0.14237233,0.33445635,2.2049393e-08,0.0042971806,0.017488947,0.049730625
78.03195,25.659754,0.13895907,0.3456596,1.6224185e-08,0.004561517,0.016960757,0.05126649
78.132126,25.692696,0.13551627,0.35708255,1.18919e-08,0.004836862,0.01643296,0.052825995
78.23229,25.725634,0.13205726,0.3686907,8.5044745e-09,0.005123367,0.015907403,0.054403357
78.332466,25.758575,0.12859362,0.3804577,6.174184e-09,0.0054212897,0.015385683,0.055993993
78.43263,25.791515,0.12513629,0.39235356,4.319389e-09,0.0057307826,0.014869273,0.05759287
78.53281,25.824453,0.12169442,0.4043613,2.927186e-09,0.0060521136,0.014359395,0.059196897
78.63298,25.857395,0.11827695,0.4164602,1.8839486e-09,0.0063854707,0.013857218,0.060802493
78.73315,25.890333,0.11489192,0.42863306,1.2733774e-09,0.0067310375,0.0133637935,0.06240665
78.833305,25.92327,0.11154509,0.4408663,7.531753e-10,0.007089055,0.01287983,0.06400688
78.93348,25.956211,0.1082421,0.45314997,4.1510895e-10,0.0074597658,0.012406017,0.06560127
79.03365,25.98915,0.10498801,0.46547484,2.5316005e-10,0.007843336,0.01194297,0.06718813
79.13382,26.022089,0.10178645,0.47783148,6.251486e-11,0.008239917,0.011491076,0.06876574
